account_entities_key,survival_months,is_terminated,typeoftariff_coarse,risk_level_coarse,debit_exp_smooth,credit_exp_smooth,balance_exp_smooth,past_due_balance_exp_smooth,oldest_past_due_exp_smooth,waobd_exp_smooth,total_settlements,active_settlements,defaulted_settlements
860001232957,89,0,Gas_Residential,1,11.013839249908154,-19.09310133321938,-43.60858644889439,2.812771499999999,0.9363899999999998,2.4709814427899994,0,0,0
860000839267,105,0,Gas_Residential,1,10.044716417940839,-10.08100047467862,5.704262178256668,3.5927438570845256,0.3266183482663951,12.47661109234507,0,0,0
860000142008,104,0,Gas_Residential,1,72.7973427682268,-73.93623639407879,2.649916691851371,0.0,0.0,0.1934191316918764,0,0,0
870100583799,57,0,Gas_Residential,3,29.15243535108414,-30.872171837796362,12.292512774140791,1.2570397685350043,5.700008308848577,11.905669035116938,0,0,0
860001139434,97,0,Gas_Residential,2,5.0091833606370955,-4.708171840968439,6.472466185157022,1.5054260673489472,3.3806457400478505,15.718487501754442,0,0,0
870100112581,66,0,Gas_Residential,3,5.792992169833788,-7.716500113384505,6.965586442357633,2.747719983776909,5.4016462008762565,11.85004447440208,0,0,0
860000442656,105,0,Gas_Residential,1,4.411830192923933,-4.7363010731681605,3.4298428092153195,5.866901997091071e-06,6.0254570695389545e-06,3.400853363897115,0,0,0
860000828583,104,0,Gas_Residential,1,116.73791584314247,-116.82507533404782,0.19534895083949763,0.0,0.0,0.015600191792552509,0,0,0
860000986307,102,0,Gas_Residential,2,46.47132844754438,-64.82696262533825,51.47690516914328,5.439108025474183,3.874276385759376,13.371848664289212,0,0,0
870100942501,34,0,Gas_Residential,4,68.43893778780534,-93.57731758651714,183.33226010213428,121.09530224533464,22.555007385314347,32.939363485289476,0,0,0
860000714873,105,0,Gas_Residential,1,5.063926125123221,-6.074009441354215,2.3554817777557537,0.0,0.0,0.7860370881623729,0,0,0
860000118778,104,0,Gas_Residential,5,62.27337059023418,-22.907631512816035,291.6965993358025,240.42381995333227,101.7062206742921,76.11225626367104,0,0,0
860000338938,104,0,Gas_Residential,1,21.29903577423141,-28.293667977196915,21.311031196120325,0.04657794109371632,0.3062590553973596,11.890945830181787,0,0,0
860000206276,106,0,Gas_Residential,2,88.84830492002342,-112.22084553831132,54.535927438826604,17.83101183043979,2.109580802080898,7.047967201255399,0,0,0
870100686337,53,0,Gas_Residential,1,29.1915721762288,-31.60456230054884,5.61848385639853,0.00906954519991377,0.008141827411734049,0.06621274644910499,0,0,0
870000337086,88,0,Gas_Residential,1,16.869756432137194,-16.261232906009983,-3.1625634402672436,2.7493604482055e-08,4.304174303183691e-07,1.7544425041509916e-05,0,0,0
860000035188,104,0,Gas_Residential,1,3.231335177631102,-2.6603983118270147,-10.076473343100881,0.07261267734954381,0.4842709522761789,0.8584263250496771,0,0,0
870100001136,89,0,Gas_Residential,1,18.865027022692882,-24.263843344859392,12.593546200783305,4.24455873199423e-06,1.3930758882010556e-07,0.5706943333700044,0,0,0
870100019080,81,0,Gas_Residential,3,43.600051347477006,-62.23267846553407,52.48490509466404,27.372584865222834,9.45995799147967,17.196461807494643,0,0,0
870101174283,19,0,Gas_Residential,1,9.971644202179165,-6.6971019063969095,-0.46390108151942533,0.0,0.0,3.9323356414442214,0,0,0
870101188525,19,0,Gas_Residential,1,16.51585323998132,-14.152538868166477,5.855386533696163,0.0,0.0,6.820735731115102,0,0,0
870101105937,23,0,Gas_Residential,2,29.804538220113784,-33.07078751257069,20.169882544337987,0.12317129999999997,2.0168399999999997,10.142835218633161,0,0,0
870100946005,33,0,Gas_Residential,1,10.750441951897706,-4.483449109938997,-3.6705452121348086,0.0,0.0,3.0077718645756515,0,0,0
860000066365,105,0,Gas_Residential,1,27.497164588869833,-26.87575989697367,2.659231953440732,0.0012150656925850477,0.0016911371588054864,2.5725020437916033,0,0,0
860000148098,104,0,Gas_Residential,5,36.67029542200851,-57.2502317544615,128.5892749000916,93.64096879532315,67.85100987763673,63.921599704374785,2,0,0
870100637169,57,0,Gas_Residential,1,24.738700480179453,-31.124868836498408,24.73313388523882,0.0,0.0,8.064162112200654,0,0,0
860001148667,99,0,Gas_Residential,7,2.084542630378005,-30.082991334771265,197.89969756171203,196.65008729569672,481.04049674421833,452.6838619709565,2,1,1
860000718726,104,0,Gas_Residential,4,29.60664762344198,-49.88685499150237,64.1392567548578,52.2082440504298,24.711743656412565,32.119735413260514,0,0,0
860000035352,104,0,Gas_Residential,1,60.93702697499206,-76.888906241566,47.035940954248005,0.0,0.0,6.419769509437978,0,0,0
870101122315,22,0,Gas_Residential,1,13.907378275596482,-13.082925681175315,-1.9302927203160611,0.0,0.0,0.0,0,0,0
870100940274,33,0,Gas_Residential,3,27.573107422445982,-25.669850664496266,7.659019751003663,5.423748088195286,8.446442002843144,17.488367767097127,0,0,0
860000684000,105,0,Gas_Residential,1,38.09862110211324,-49.13381125336817,25.7397769905099,0.0,0.0,2.357115492423952,0,0,0
860000746503,104,0,Gas_Residential,1,35.27393911472806,-40.42658194810168,12.020328275383418,11.639714160623246,0.352952319037161,1.423999278747649,0,0,0
860000706002,104,0,Gas_Residential,5,60.73833691976864,-287.0471568619292,536.6838972573249,475.9735614135183,81.95888996041072,63.163545062024035,0,0,0
860001145390,92,0,Gas_Residential,4,23.900205007655767,-26.34946742746373,10.9549456369981,10.021504076362199,12.256846125258816,18.980713787037367,0,0,0
870101054394,27,0,Gas_Residential,1,20.923743114335355,-28.667220138436896,-4.638415511479866,0.05289065411548784,0.10384654332599574,1.0236359616320694,0,0,0
870100930214,34,0,Gas_Residential,4,27.101767306947583,-40.8748045372746,42.643257125576895,20.19475854824905,17.555673888363074,29.0742506605189,0,0,0
870100106151,61,0,Gas_Residential,1,5.7115731902145885,-7.072355673186427,5.7111115512463915,0.0,0.0,4.404573385257662,0,0,0
860000913334,104,0,Gas_Residential,3,24.530199738405436,-24.727935259195323,8.931382891194229,4.711616134844698,12.23510449063479,18.69852703291528,0,0,0
860001169598,96,0,Gas_Residential,1,32.41769643206476,-36.89083817135004,10.436515148276627,0.0,0.0,1.1434261634121394,0,0,0
870100093486,68,0,Gas_Residential,1,27.194616392885255,-26.889658435310306,8.338261540239273,0.0,0.0,5.535614981867003,0,0,0
860000478867,104,0,Gas_Residential,4,196.363514035686,-225.96360834751806,189.99906079930304,189.54940151848535,33.82474222112593,33.927060867695474,0,0,0
860000476241,104,0,Gas_Residential,3,85.65116412673991,-131.0709600024553,105.9786591101037,89.46162286029092,10.216090812778669,19.319260948091497,0,0,0
870101089254,23,0,Gas_Residential,2,30.375806243911367,-33.22749998395831,34.25205536723543,4.032,3.5999999999999996,10.375106024091469,0,0,0
870100799790,44,0,Gas_Residential,1,22.411717043314763,-26.243063796727316,12.337852939017077,0.0005134055261864624,0.0009874060303397395,7.208194461005803,0,0,0
860000707125,104,0,Gas_Residential,1,18.657826156635878,-20.79617089656806,4.986000373356364,0.0,0.0,0.716773198356252,0,0,0
870101041267,27,0,Gas_Residential,1,50.86008340521906,-79.76660916588182,51.57796734397709,8.907003,0.31289999999999996,26.26258136045006,1,0,0
860000446286,105,0,Gas_Residential,2,9.993875319007413,-15.884592975861931,13.73383129164252,4.394182729771254,4.871001661000509,7.657490370722796,0,0,0
870101121195,22,0,Gas_Residential,1,51.46551965616755,-67.35845600538639,51.00066815668773,0.0,0.0,11.163178385758474,0,0,0
860000151752,104,0,Gas_Residential,1,120.11968478334487,-141.08405725924356,-25.393187415337348,19.86771940111155,0.4459815941753516,1.789537960334116,0,0,0
860000589151,104,0,Gas_Residential,1,11.189480326212797,-12.186165772753025,6.862002236194055,0.0,0.0,1.8976521645391773,0,0,0
870100919758,34,0,Gas_Residential,1,10.369595600676062,-11.237787802750553,2.0213548958554672,0.0,0.0,0.34835504008225837,0,0,0
870101008257,30,0,Gas_Residential,4,35.19907953444656,-42.34936874319677,126.14141827530317,21.109970114038678,22.3043047723206,72.17974321590142,3,3,0
870101143819,21,0,Gas_Residential,3,44.54977612930081,-38.881073091193834,149.65367783499147,46.62241818598785,11.7928449384152,34.334699965255126,1,1,0
860000305086,105,0,Gas_Residential,2,17.52083694088524,-20.064338054457245,16.846569148004555,2.2123861786579098,3.304218163279411,13.610679804561963,1,0,0
870100780380,45,0,Gas_Residential,1,23.74544535593765,-22.505525144676408,1.2968113101620258,0.001081984931125901,1.9319434534879042e-05,1.2653529985353673,0,0,0
870100935182,34,0,Gas_Residential,1,24.34896736514301,-30.41551786375426,24.341287058526685,0.0,0.0,13.983715323782597,0,0,0
870101077082,25,0,Gas_Residential,1,24.09574002812041,-26.410131637762873,5.4002005408658675,0.0002491431696179998,0.07059056472509993,0.18069018826041516,0,0,0
860001172327,94,0,Gas_Residential,1,3.3425660202533667,-3.0293841224221594,-222.60083142693338,0.0007292464651549265,0.0014690102302357042,0.0010993304332580893,0,0,0
860000224400,104,0,Gas_Residential,3,35.042657281873474,-45.58109088316727,35.329677736420216,1.9739261015094505,5.1083502068743805,16.978717250586506,0,0,0
860000085620,104,0,Gas_Residential,3,15.177867757864663,-19.680511622358914,17.054986188481788,1.8773590813043228,8.787513853537522,16.51433238900492,0,0,0
860001065001,93,0,Gas_Residential,4,14.916206234652451,-17.949678223237342,12.378646921557182,7.731252041061575,16.340009922644345,22.846421497577843,0,0,0
870100712464,35,0,Gas_Residential,5,19.89288056337542,-16.135930294907777,53.76217968896027,34.74189253163684,46.5308036620047,48.04829954632363,0,0,0
870100072682,70,0,Gas_Residential,1,25.241176954240853,-23.673454535707094,4.171081649505355,0.0,0.0,3.1112900800597423,0,0,0
860001228443,92,0,Gas_Residential,1,19.597015740419188,-26.174193945049197,19.453081548305175,0.0,0.0,10.125954681115616,0,0,0
860000985276,97,0,Gas_Residential,1,54.5354973099348,-63.263326527588966,20.36212956756974,0.0,0.0,0.6400571432401396,0,0,0
860000098003,105,0,Gas_Residential,1,30.92632500595493,-42.62944096994478,27.29811701197063,0.0,0.0,1.884791418465379,0,0,0
870100928667,33,0,Gas_Residential,5,49.363036082148476,-62.47737310338579,145.42846864483164,126.5785583888955,58.79642562235026,62.15195940340729,2,0,0
870101006235,30,0,Gas_Residential,3,17.09564222102873,-24.82035221033929,26.406737512161346,9.380023700836304,5.348545631949239,16.259897558715018,0,0,0
870100075645,67,0,Gas_Residential,1,18.494586803747346,-19.492095370519465,2.327216071785129,0.0,0.0,1.0348957686083955,0,0,0
870100798209,45,0,Gas_Residential,1,40.63513694667752,-43.84965397582795,29.288869472701414,0.12669014917649993,0.008474257469999996,8.274724193545888,0,0,0
870101171235,19,0,Gas_Residential,2,49.08974384678478,-64.40772708968757,47.93573682656864,22.081436062950857,3.926863613429459,14.149580456828375,0,0,0
870101081694,25,0,Gas_Residential,3,27.60076838608694,-32.188058608138405,25.029072750373356,2.6183168640047696,5.750849140914739,17.252326997024337,0,0,0
860000964072,103,0,Gas_Residential,3,32.32292186779812,-54.25634417677431,56.256224996329784,43.98084065172284,7.743735252284551,19.149152449092583,0,0,0
860001133402,94,0,Gas_Residential,2,12.470091920834424,-12.955650040281762,4.562968437251859,0.2029690159923299,1.4666345520119994,5.083389698506056,0,0,0
860000681452,104,0,Gas_Residential,1,19.459539850186484,-23.337067675224187,9.047426009666083,0.0009592399624256564,0.06394676370926677,4.82495239339375,0,0,0
870100109465,66,0,Gas_Residential,4,113.06364863330856,-155.56381485970607,128.75646154480913,26.775329253558976,20.672362056302443,21.384786321173475,0,0,0
870100099603,68,0,Gas_Residential,1,113.31011440880171,-113.41935736496565,0.24822240225454725,0.00200093872156528,7.034902174005728e-05,0.00899383626250257,0,0,0
860001163269,96,0,Gas_Residential,1,21.117044888825145,-22.003941482648052,5.733938037683095,0.0,0.0,0.7655429818082412,0,0,0
870100102961,61,0,Gas_Residential,1,31.4934263135878,-29.746379856295967,1.8135250587816065,0.0,0.0,3.959600395761881,0,0,0
870101178690,19,0,Gas_Residential,1,15.557522832897904,-10.738707160937333,5.321122796106228,0.0,0.0,0.8115122781302998,0,0,0
870101131325,8,0,Gas_Residential,1,87.60777143999996,-92.00103260999997,10.250942729999997,11.502542729999998,0.20168399999999995,1.2101039999999994,0,0,0
860000849745,104,0,Gas_Residential,1,24.566842393175108,-65.90864442349724,-302.1541316347132,0.10831253444074974,0.7026388423894703,0.5255930859406331,2,0,0
870100780524,45,0,Gas_Residential,1,30.37234586611686,-35.720770990323274,15.628838804040749,0.014734259023574581,0.009867058896136647,2.2976550679592274,0,0,0
860000554279,104,0,Gas_Residential,1,23.688890965890092,-28.33148121587369,10.827166281430982,0.0,0.0,0.07365278539967476,0,0,0
860000055227,104,0,Gas_Residential,1,30.072161439248966,-37.06138502261985,16.308013847976177,4.208853649706999,0.6234547388999998,2.9761691344946244,0,0,0
870101139409,20,0,Gas_Residential,1,8.672295978877719,-10.21238713165949,6.261041780157471,0.0,0.0,4.854890219999999,0,0,0
860000122266,105,0,Gas_Residential,2,41.82917652504496,-53.51801233213961,38.238472092682194,3.291,1.5,9.383963256200543,0,0,0
870101034674,27,0,Gas_Residential,1,67.80895697366574,-84.72502409531272,55.050823376505704,0.0,0.0,9.096337014335315,0,0,0
860000082759,105,0,Gas_Residential,2,30.28001248716721,-36.51160779077036,19.44862815628292,14.462288875513554,1.4762435171265886,8.867192150274674,0,0,0
870100740080,50,0,Gas_Residential,1,37.12943589800519,-52.124341594012705,-54.08339703289374,0.00040260749377189314,0.80673858589016,0.5910701398149037,0,0,0
870100990237,31,0,Gas_Residential,1,51.392429476190046,-53.14894255038489,17.07820635425592,0.0,0.0,8.970509158886955,0,0,0
870101099650,23,0,Gas_Residential,2,39.29403468206937,-55.457413770322646,113.78175508050171,13.671578334415017,5.262060083899059,86.53007727227742,1,1,0
870101129712,22,0,Gas_Residential,1,24.099954086937366,-26.30617631592665,5.147448331571651,0.0,0.0,0.569956968564713,0,0,0
870100591309,60,0,Gas_Residential,2,34.63894911070908,-43.436988927630345,20.498315395015272,0.22464359155563451,4.332878135013641,7.171468725641315,0,0,0
870100016051,82,0,Gas_Residential,1,11.596444171486167,-11.266575567809888,1.779655135766037,0.0,0.0,0.7706766624036555,0,0,0
870101145139,21,0,Gas_Residential,1,37.131724596745826,-37.16755847526696,0.36697091025672146,0.0,0.0,0.008221724597393992,0,0,0
870100906149,36,0,Gas_Residential,1,20.54096278162106,-21.01663880111467,17.033791471054258,0.037164969159796904,0.021925848802064635,6.710951915803369,0,0,0
860000446153,104,0,Gas_Residential,1,32.52637719721879,-31.735786447081473,2.534851189136339,1.0946696727731354e-05,3.457382394055386e-05,4.050186335849372,0,0,0
860000542084,104,0,Gas_Residential,1,41.53882624388326,-39.18940057280912,2.021083622863182,2.3227103204690955,0.9624867786210335,7.0294483681880395,0,0,0
870100052112,75,0,Gas_Residential,6,2.3542778047442687,-0.04886885457398552,32.630719620142656,30.306217981600188,380.7777622940021,193.35744334284436,0,0,0
860000516229,104,0,Gas_Residential,3,49.58535706590657,-53.95807307163292,37.73299843328594,35.16099962093971,13.42295476870764,23.42296646625832,0,0,0
870101013114,29,0,Gas_Residential,1,42.30527223396824,-59.94335076132647,41.15522002633884,0.0,0.0,1.9870922044737453,0,0,0
870100962583,32,0,Gas_Residential,5,79.46704270571264,-104.50343165228496,58.406745976408594,11.638191325961596,49.37836573628581,60.40955595721947,0,0,0
860000677386,105,0,Gas_Residential,1,45.20864442252514,-52.61240850011349,-3.74431561568334,0.0,0.0,0.7053937675962685,0,0,0
860000415603,106,0,Gas_Residential,5,35.909018199970106,-48.51714756811209,105.12896803562151,69.34215592946461,80.10352639701068,54.34946348096712,0,0,0
870101043269,27,0,Gas_Residential,2,17.85597055233704,-21.276864030944836,17.191288060782078,0.3169398858736866,1.2970422458045976,10.324089259759322,0,0,0
870100104759,66,0,Gas_Residential,1,14.636899809729552,-14.867635319224652,-0.223972790319106,0.0001291449080736396,0.00020116029294959438,0.0018557002989770116,0,0,0
870100094523,68,0,Gas_Residential,1,32.674185865000815,-41.15916775572008,23.985791119172326,4.920028957814988e-06,3.648702144398788e-05,7.5483387167699725,0,0,0
860001129732,100,0,Gas_Residential,1,5.511504712981061,-6.295136242266514,1.8183729473755446,0.0,0.0,1.416088050721308,0,0,0
860000277813,105,0,Gas_Residential,3,5.081564301647446,-2.7195932107544287,-1.051616828556006,0.14413970394475592,6.00923417956254,8.167126345238142,0,0,0
870100051502,75,0,Gas_Residential,3,19.083203212852748,-22.126227837501133,7.100366968810181,0.004084434256279842,9.00829822564569,22.06274013561873,0,0,0
860000846858,105,0,Gas_Residential,2,125.04669070013419,-180.57138459347092,129.55702774047296,5.875275195728495,3.1509050149117055,6.704941495145643,0,0,0
860001258705,85,0,Gas_Residential,3,13.849112607694693,-18.858952880146397,20.916173931042643,7.506800860211211,15.46563356310312,18.131878425029022,0,0,0
860000968868,103,0,Gas_Residential,2,47.98024921525795,-59.50423828285561,26.877629447832,12.24017765423009,3.1268545510780834,6.758673308970584,0,0,0
860000701101,105,0,Gas_Residential,1,22.180697004425205,-29.49995347860186,21.329402040838342,0.04498656381189871,0.23226004124646768,3.542183757591485,0,0,0
860000166272,104,0,Gas_Residential,3,19.16035979482344,-19.890246124556352,17.843075117441696,2.6637195775691693,7.245734493239622,18.675068843140487,0,0,0
860000725044,105,0,Gas_Residential,1,11.15554076542132,-11.945254268712745,-0.7973520907681555,0.0,0.0,3.081049104159133,0,0,0
870100778912,44,0,Gas_Residential,1,44.65373313516672,-50.89925844833853,21.298189990597976,0.001341781061836166,0.0019955805033507567,5.106723290055356,0,0,0
870100888764,38,0,Gas_Residential,3,45.90951046712089,-54.31791412827679,19.6116574919715,5.879899099599013,9.942855227099836,19.361881223825584,0,0,0
870100758201,49,0,Gas_Residential,3,24.719272288838862,-26.84497381583357,31.156549519888625,10.811859725648109,5.767866132553466,11.569440208676124,0,0,0
870100818014,44,0,Gas_Residential,2,31.441805611794184,-38.024019226350084,15.351405593233027,9.701124878986242,2.646955530971177,10.258195812862512,0,0,0
870100584474,60,0,Gas_Residential,1,29.79159370314694,-35.20394143296897,12.627672111976667,0.0,0.0,0.06026630538921675,0,0,0
860000482181,105,0,Gas_Residential,1,28.554610915545727,-42.03724663676856,0.8787237262259673,0.04015490040699256,0.09969209585747522,2.4088194630836823,0,0,0
860001002889,103,0,Gas_Residential,2,68.49438760248098,-89.24004703366593,72.13310652676897,4.02295345574484,3.0014655722381196,8.93131707243551,0,0,0
870100695875,53,0,Gas_Residential,4,16.71032057485396,-15.548112628966152,29.683081632330413,18.71560650330893,36.41755675985684,31.781211807167445,0,0,0
860000972588,103,0,Gas_Residential,2,18.95262477589864,-24.237331240465238,12.326080632841045,2.7842636882048377,3.0762721284808845,10.677643383921046,0,0,0
860000688771,105,0,Gas_Residential,2,27.477864769384563,-34.68662337404456,28.079885266069,2.079867659412173,3.197361565940689,8.165017094303064,0,0,0
870100860651,41,0,Gas_Residential,1,18.064958364737404,-19.849546093113776,12.943302552432055,0.0006906824349876593,0.00010440628130773868,4.834641452346504,0,0,0
870100620553,58,0,Gas_Residential,2,15.621880860403907,-21.220980689039305,13.064160562416696,0.4939928418048937,2.1829522259733705,3.0892772353207127,0,0,0
870100022274,76,0,Gas_Residential,5,27.634804044094032,-37.78899390551222,64.29307553913299,50.52440496899431,46.01781760252396,46.67914888340883,0,0,0
870100614007,57,0,Gas_Residential,1,19.431519504870206,-26.713286831049256,19.390757287146585,8.378277862961706e-08,6.969969624464128e-07,10.235550388415438,0,0,0
870100679548,54,0,Gas_Residential,1,41.197168127648546,-41.246343767415254,0.1147227808943618,0.06422026454499888,0.014242684529828985,0.04568765425145595,0,0,0
860000082163,105,0,Gas_Residential,4,38.62219570271953,-40.92873480172989,34.20089984540379,14.498025147852513,20.270003356332314,23.857584726819596,0,0,0
870101162381,18,0,Gas_Residential,4,22.075441786139056,-19.572629889338238,18.66999027620905,12.86470100669256,14.885392931231376,25.991204957070032,0,0,0
860000202878,104,0,Gas_Residential,1,98.74391644260163,-133.28051229107356,97.62431528872722,0.003745705152057011,0.00034657448087172215,9.600429717666632,0,0,0
860000670984,104,0,Gas_Residential,4,49.994232050611565,-73.65234820562407,130.15107309684458,81.72015632832219,30.36682334818952,39.97468920473786,0,0,0
